glfsd_stock_id,agency_stock_id,agency_code,_lake,state_prov,manUnit,grid_10min,location_primary,location_secondary,latitude,longitude,year,month,day,stock_method,species_code,_strain,yearclass,life_stage,age_months,_clip,clip_efficiency,phys_chem_mark,tag_type,cwt_number,tag_retention,mean_length_mm,total_weight_kg,stocking_mortality,lot_code,hatchery_abbrev,number_stocked,notes
18232,,MIDNR,SC,MI,SC_MI,305,Pas,Pas,,,1992,4,8,t,BNT,WR,1991,y,,,,,,,,166,984,0,P-BNT(WR)-D-90-OD,,19400,State plant by mich hatchery
18242,,WIDNR,MI,WI,WM,606,,Gill'S Rock,,,1992,4,9,u,BNT,DOM,1991,y,,,,,,,,,625,0,,,8000,
18243,,WIDNR,MI,WI,WM,2102,,Root River,,,1992,4,9,u,BNT,DOM,1991,y,,,,,,,,,149,0,,,1100,
18258,,MIDNR,HU,MI,MH5,1514,Harbor,Harbor Beach,,,1992,4,13,t,BNT,WR,1991,y,,,,,,,,160,431,0,P-BNT(WR)-D-90-OD,,9500,State plant by mich hatchery
18259,,MIDNR,HU,MI,MH6,1915,Lexington,Lexington Harbor,,,1992,4,13,t,BNT,WR,1991,y,,,,,,,,161,458,0,P-BNT(WR)-D-90-OD,,9800,State plant by mich hatchery
18260,,WIDNR,MI,WI,WM,1104,,Kewaunee River,,,1992,4,13,u,BNT,DOM,1991,y,,DOLV,,,,,,,907,0,,,8933,
18261,,WIDNR,MI,WI,WM,802,,Oconto River,,,1992,4,13,u,BNT,DOM,1991,y,,,,,,,,,730,0,,,9333,
18271,,MIDNR,HU,MI,MH4,1412,Grindstone,Grindstone City,,,1992,4,14,t,BNT,WR,1991,y,,,,,,,,165,724,0,P-BNT(WR)-D-90-OD,,14500,State plant by mich hatchery
18272,,WIDNR,MI,WI,WM,606,,Gill'S Rock,,,1992,4,14,u,BNT,DOM,1991,y,,,,,,,,,625,0,,,8000,
18273,,WIDNR,MI,WI,WM,1104,,Kewaunee River,,,1992,4,14,u,BNT,DOM,1991,y,,DOLV,,,,,,,889,0,,,8983,
18274,,WIDNR,MI,WI,WM,607,,Rowleys Bay,,,1992,4,14,u,BNT,DOM,1991,y,,,,,,,,,469,0,,,6000,
18275,,WIDNR,MI,WI,WM,806,,Schauer Park,,,1992,4,14,u,BNT,DOM,1991,y,,,,,,,,,469,0,,,6000,
18287,,WIDNR,MI,WI,WM,2102,,Root River,,,1992,4,15,u,BNT,DOM,1991,y,,,,,,,,,1054,0,,,11050,
18288,,WIDNR,MI,WI,WM,804,,Stone Quarry,,,1992,4,15,u,BNT,DOM,1991,y,,,,,,,,,1390,0,,,17480,
18289,,MIDNR,MI,MI,MM8,2111,Holland,Holland,,,1992,4,15,t,BNT,PLY,1991,y,,,,,,,,152,574,0,P-BNT(PR)-D-90-SA-WY-HA,,14700,State plant by mich hatchery
18290,,MIDNR,MI,MI,MM7,1810,,Muskegon Lake (Outlet),,,1992,4,15,t,BNT,PLY,1991,y,,,,,,,,152,578,0,P-BNT(PR)-D-90-SA-WY-HA,,14800,State plant by mich hatchery
18300,,MIDNR,HU,MI,MH5,1513,Port Hope,Port Hope,,,1992,4,16,t,BNT,WR,1991,y,,,,,,,,163,467,0,P-BNT(WR)-D-90-OD,,9800,State plant by mich hatchery
18302,,WIDNR,MI,WI,WM,2202,Kenosha,Kenosha,,,1992,4,16,u,BNT,DOM,1991,y,,,,,,,,,1319,0,,,13800,
18303,,WIDNR,MI,WI,WM,1104,,Kewaunee River,,,1992,4,16,u,BNT,SEE,1991,y,,ADDO,,,,,,,653,0,,,9547,
18304,,WIDNR,MI,WI,WM,802,,Oconto River,,,1992,4,16,u,BNT,DOM,1991,y,,,,,,,,,742,0,,,9333,
18305,,MIDNR,MI,MI,MM7,1710,,Montague,,,1992,4,16,t,BNT,SOL,1991,y,,,,,,,,145,536,0,P-BNT(SL)-D-90-SL-WY-HA,,14699,State plant by mich hatchery
18313,,MIDNR,HU,MI,MH4,1408,Saginaw,Saginaw Bay-Pt Lookout,,,1992,4,17,t,BNT,WR,1991,y,,,,,,,,159,878,0,P-BNT(WR)-D-90-OD,,19500,State plant by mich hatchery
18314,,MIDNR,HU,MI,MH4,1309,Tawas,Tawas Bay-East Tawas,,,1992,4,17,t,BNT,WR,1991,y,,,,,,,,163,929,0,P-BNT(WR)-D-90-OD,,19500,State plant by mich hatchery
18315,,WIDNR,MI,WI,WM,802,,Oconto River,,,1992,4,17,u,BNT,DOM,1991,y,,,,,,,,,729,0,,,9333,
18318,,WIDNR,MI,WI,WM,605,Ephraim,Ephraim,,,1992,4,19,u,BNT,DOM,1991,y,,,,,,,,,199,0,,,2550,
18319,,MIDNR,HU,MI,MH4,1510,Caseville,Caseville,,,1992,4,20,t,BNT,WR,1991,y,,,,,,,,168,514,0,P-BNT(WR)-D-90-OD,,9800,State plant by mich hatchery
18320,,MIDNR,HU,MI,MH4,1411,Port Austin,Port Austin,,,1992,4,20,t,BNT,WR,1991,y,,,,,,,,168,511,0,P-BNT(WR)-D-90-OD,,9800,State plant by mich hatchery
18321,,WIDNR,MI,WI,WM,1502,Sheboygan,Sheboygan Harbor,,,1992,4,20,u,BNT,DOM,1991,y,,,,,,,,,1315,0,,,18221,
18322,,MIDNR,MI,MI,MM5,1011,Coast Guard,Coast Guard Station,,,1992,4,20,t,BNT,WR,1991,y,,,,,,,,163,706,0,P-BNT(WR)-D-90-OD,,14700,State plant by mich hatchery
18323,,MIDNR,MI,MI,MM4,916,Deepwater,E Gd Traverse Bay-Deepwater Pt,,,1992,4,20,t,BNT,WR,1991,y,,,,,,,,162,945,0,P-BNT(WR)-D-90-OD,,19900,State plant by mich hatchery
18333,,WIDNR,MI,WI,WM,1502,Sheboygan,Sheboygan Harbor,,,1992,4,21,u,BNT,DOM,1991,y,,,,,,,,,1406,0,,,16221,
18334,,MIDNR,MI,MI,MM4,916,M37 Pas,E Gd Traverse Bay-M37 Pas,,,1992,4,21,t,BNT,WR,1991,y,,,,,,,,163,812,0,P-BNT(WR)-D-90-OD,,16802,State plant by mich hatchery
18349,,WIDNR,MI,WI,WM,2202,Kenosha,Kenosha,,,1992,4,22,u,BNT,DOM,1991,y,,,,,,,,,1284,0,,,13589,
18350,,MIDNR,MI,MI,MM4,916,M37 Pas,E Gd Traverse Bay-M37 Pas,,,1992,4,22,t,BNT,WR,1991,y,,,,,,,,161,375,0,P-BNT(WR)-D-90-OD,,8098,State plant by mich hatchery
18361,,MIDNR,HU,MI,MH5,1714,Forestville,Forestville,,,1992,4,23,t,BNT,WR,1991,y,,,,,,,,159,652,0,P-BNT(WR)-D-90-OD,,14500,State plant by mich hatchery
18364,,MIDNR,MI,MI,MM6,1211,,Manistee,,,1992,4,23,t,BNT,SOL,1991,y,,,,,,,,138,506,0,P-BNT(SL)-D-90-SL-WY-HA,,14700,State plant by mich hatchery
18372,,MIDNR,MI,MI,MM6,1410,,Ludington Harbor P.A.S.,,,1992,4,24,t,BNT,SOL,1991,y,,,,,,,,138,506,0,P-BNT(SL)-D-90-SL-WY-HA,,14700,State plant by mich hatchery
18399,,MIDNR,MI,MI,MM6,1111,,Portage Lake P.A.S.,,,1992,4,29,t,BNT,SOL,1991,y,,,,,,,,146,506,0,P-BNT(SL)-D-90-SL-WY-HA,,14700,State plant by mich hatchery
18424,,PAFBC,ER,PA,O3,718,Conneaut,Conneaut Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,225,,1,,,1434,Stocked by NGO
18425,,PAFBC,ER,PA,O3,718,Conneaut,Conneaut Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,275,,1,,,1434,Stocked by NGO
18426,,PAFBC,ER,PA,PENN,619,Crooked,Crooked Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,425,,1,,,20,
18427,,PAFBC,ER,PA,PENN,619,Crooked,Crooked Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,250,,1,,,1580,
18428,,PAFBC,ER,PA,PENN,619,Elk,Elk Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,225,,1,,,260,Stocked by NGO
18429,,PAFBC,ER,PA,PENN,619,Elk,Elk Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,225,,1,,,352,Stocked by NGO
18430,,PAFBC,ER,PA,PENN,619,Elk,Elk Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,425,,1,,,55,
18431,,PAFBC,ER,PA,PENN,619,Elk,Elk Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,275,,1,,,260,Stocked by NGO
18432,,PAFBC,ER,PA,PENN,619,Elk,Elk Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,275,,1,,,352,Stocked by NGO
18433,,PAFBC,ER,PA,PENN,619,Elk,Elk Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,250,,1,,,15445,
18437,,PAFBC,ER,PA,PENN,522,Fourmile,Fourmile Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,300,,1,,,200,Stocked by NGO
18441,,PAFBC,ER,PA,PENN,522,Fourmile,Fourmile Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,212,,1,,,1050,Stocked by NGO
18448,,PAFBC,ER,PA,PENN,522,Seven Mile,Seven Mile Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,212,,1,,,75,Stocked by NGO
18452,,PAFBC,ER,PA,O3,718,Temple,Temple Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,225,,1,,,1934,Stocked by NGO
18453,,PAFBC,ER,PA,O3,718,Temple,Temple Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,275,,1,,,1934,Stocked by NGO
18461,,PAFBC,ER,PA,NY,523,Twelve Mile,Twelve Mile Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,212,,1,,,600,Stocked by NGO
18462,,PAFBC,ER,PA,NY,523,Twenty Mile,Twentymile Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,425,,1,,,13,
18463,,PAFBC,ER,PA,NY,523,Twenty Mile,Twentymile Creek,,,1992,4,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,250,,1,,,2397,
18468,,OMNR,ON,ON,OO2,507,Duffin,Duffin Creek,,,1992,4,,u,BNT,GAN,1991,y,15,RV,,,,,,,,99,,,3572,
18469,,OMNR,ON,ON,OO2,507,Duffin,Duffin Creek,,,1992,4,,u,BNT,GAN,1991,y,16,RV,,,,,,,,99,,,6068,
18470,,OMNR,ON,ON,OO1,804,Jordan,Jordan Harbour,,,1992,4,,u,BNT,GAN,1991,y,14,ADRV,,,,,,,,99,,,25820,
18480,,PAFBC,ER,PA,PENN,619,,Crooked Creek,,,1992,4,,u,BNT,DOM,1990,a,24,,,,,,,425,18,1,,,20,
18481,,PAFBC,ER,PA,PENN,619,,Crooked Creek,,,1992,4,,u,BNT,DOM,1991,a,16,,,,,,,250,240,1,,,1580,
18482,,PAFBC,ER,PA,PENN,619,,Elk Creek,,,1992,4,,u,BNT,DOM,1990,a,24,,,,,,,425,50,1,,,55,
18483,,PAFBC,ER,PA,PENN,619,,Elk Creek,,,1992,4,,u,BNT,DOM,1991,a,16,,,,,,,250,2379,1,,,15445,
18484,,PAFBC,ER,PA,NY,523,Twenty Mile,Twenty Mile Creek,,,1992,4,,u,BNT,DOM,1990,a,24,,,,,,,425,11,1,,,13,
18485,,PAFBC,ER,PA,NY,523,Twenty Mile,Twenty Mile Creek,,,1992,4,,u,BNT,DOM,1991,a,16,,,,,,,250,467,1,,,2397,
18486,,PAFBC,ER,PA,O3,718,Conneaut,Conneaut Creek,,,1992,4,,u,BNT,DOM,1991,a,,,,,,,,275,218,1,,,1434,Stocked by NGO
18487,,PAFBC,ER,PA,O3,718,Conneaut,Conneaut Creek,,,1992,4,,u,BNT,DOM,1991,a,16,,,,,,,225,218,1,,,1434,Stocked by NGO
18488,,PAFBC,ER,PA,PENN,619,,Elk Creek,,,1992,4,,u,BNT,DOM,1991,a,16,,,,,,,225,39,1,,,260,Stocked by NGO
18489,,PAFBC,ER,PA,PENN,619,,Elk Creek,,,1992,4,,u,BNT,DOM,1991,a,16,,,,,,,225,53,1,,,352,Stocked by NGO
18490,,PAFBC,ER,PA,PENN,619,,Elk Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,275,39,1,,,260,Stocked by NGO
18491,,PAFBC,ER,PA,PENN,619,,Elk Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,275,53,1,,,352,Stocked by NGO
18492,,PAFBC,ER,PA,PENN,522,,Fourmile Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,300,103,1,,,200,Stocked by NGO
18493,,PAFBC,ER,PA,PENN,522,,Fourmile Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,300,103,1,,,200,Stocked by NGO
18494,,PAFBC,ER,PA,PENN,522,,Fourmile Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,212,134,1,,,1050,Stocked by NGO
18495,,PAFBC,ER,PA,PENN,522,,Fourmile Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,212,134,1,,,1050,Stocked by NGO
18496,,PAFBC,ER,PA,PENN,522,Seven Mile,Seven Mile Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,212,9,1,,,75,Stocked by NGO
18497,,PAFBC,ER,PA,PENN,522,Seven Mile,Seven Mile Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,212,9,1,,,75,Stocked by NGO
18498,,PAFBC,ER,PA,O3,718,Temple,Temple Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,275,294,1,,,1934,Stocked by NGO
18499,,PAFBC,ER,PA,O3,718,Temple,Temple Creek,,,1992,4,,u,BNT,DOM,1991,a,16,,,,,,,225,294,1,,,1934,Stocked by NGO
18500,,PAFBC,ER,PA,NY,523,Twelve Mile,Twelve Mile Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,212,76,1,,,600,Stocked by NGO
18501,,PAFBC,ER,PA,NY,523,Twelve Mile,Twelve Mile Creek,,,1992,4,,u,BNT,DOM,9999,a,,,,,,,,212,76,1,,,600,Stocked by NGO
18558,,MIDNR,HU,MI,MH3,1110,Harrisville,Harrisville Harbor,,,1992,5,5,t,BNT,PLY,1991,y,,,,,,,,161,668,0,P-BNT(PR)-D-90-SA-WY-TH,,14500,State plant by mich hatchery
18559,,MIDNR,HU,MI,MH1,202,Old Pas,Old Pas,,,1992,5,5,t,BNT,PLY,1991,y,,,,,,,,161,668,0,P-BNT(PR)-D-90-SA-WY-TH,,14500,State plant by mich hatchery
18570,,MIDNR,HU,MI,MH1,607,,Rogers City,,,1992,5,6,t,BNT,PLY,1991,y,,,,,,,,162,663,0,P-BNT(PR)-D-90-SA-WY-TH,,14000,State plant by mich hatchery
18578,,MIDNR,SU,MI,MS2,1316,Union,Union Bay-State Park,,,1992,5,6,t,BNT,PLY,1991,y,,,,,,,,162,464,0,P-BNT(PR)-D-90-SA-WY-TH,,9800,State plant by mich hatchery
18584,,MIDNR,HU,MI,MH1,505,Hammond,Hammond Bay-Biological Station,,,1992,5,7,t,BNT,PLY,1991,y,,,,,,,,165,350,0,P-BNT(PR)-D-90-SA-WY-TH,,7000,State plant by mich hatchery
18585,,MIDNR,HU,MI,MH1,505,Hammond,Hammond Bay-Biological Station,,,1992,5,7,t,BNT,PLY,1991,y,,,,,,,,165,700,0,P-BNT(PR)-D-90-SA-WY-TH,,14000,State plant by mich hatchery
18586,,MIDNR,HU,MI,MH1,607,,Rogers City,,,1992,5,7,t,BNT,PLY,1991,y,,,,,,,,165,275,0,P-BNT(PR)-D-90-SA-WY-TH,,5500,State plant by mich hatchery
18588,,MIDNR,MI,MI,MM3,519,,L Traverse Bay-Harbor Spring,,,1992,5,7,t,BNT,PLY,1991,y,,,,,,,,165,735,0,P-BNT(PR)-D-90-SA-WY-TH,,14700,State plant by mich hatchery
18604,,MIDNR,HU,MI,MH1,505,Hammond,Hammond Bay-Biological Station,,,1992,5,8,t,BNT,PLY,1991,y,,,,,,,,165,650,0,P-BNT(PR)-D-90-SA-WY-TH,,13000,State plant by mich hatchery
18651,,MIDNR,SU,MI,MS2,1318,Firesteel,Firesteel River,,,1992,5,13,t,BNT,PLY,1991,y,,,,,,,,170,529,0,P-BNT(PR)-D-90-SA-WY-TH,,9800,State plant by mich hatchery
18652,,MIDNR,SU,MI,MS2,1512,Little Girls,L Girls Point-Omans Marina,,,1992,5,13,t,BNT,PLY,1991,y,,,,,,,,170,800,0,P-BNT(PR)-D-90-SA-WY-TH,,14800,State plant by mich hatchery
18672,,MIDNR,MI,MI,MM1,604,,Green Bay-Stony Point,,,1992,5,15,t,BNT,PLY,1991,y,,,,,,,,171,782,0,P-BNT(PR)-D-90-SA-WY-TH,,14000,State plant by mich hatchery
18739,,MIDNR,MI,MI,MM1,604,,Green Bay-Stony Point,,,1992,5,21,t,BNT,PLY,1991,y,,,,,,,,171,196,0,P-BNT(PR)-D-90-SA-WY-TH,,3500,State plant by mich hatchery
18740,,MIDNR,MI,MI,MM1,504,,Ruleaus Dock,,,1992,5,21,t,BNT,PLY,1991,y,,,,,,,,171,179,0,P-BNT(PR)-D-90-SA-WY-TH,,3200,State plant by mich hatchery
18741,,MIDNR,MI,MI,MM1,504,,Ruleaus Dock,,,1992,5,21,t,BNT,PLY,1991,y,,,,,,,,170,792,0,P-BNT(PR)-D-90-SA-WY-TH,,14300,State plant by mich hatchery
18763,,MIDNR,HU,MI,MH4,1408,,Singing Bridge,,,1992,5,26,t,BNT,SOL,1991,y,,,,,,,,145,510,0,P-BNT(SL)-D-90-SL-WY-HA,,15000,State plant by mich hatchery
18775,,MIDNR,HU,MI,MH1,202,Old Pas,Old Pas,,,1992,5,27,t,BNT,PLY,1991,y,,,,,,,,176,152,0,P-BNT(PR)-D-90-SA-WY-TH,,2500,State plant by mich hatchery
18778,,MIDNR,MI,MI,MM3,519,,L Traverse Bay-Harbor Spring,,,1992,5,27,t,BNT,SOL,1991,y,,,,,,,,145,10,0,P-BNT(SL)-D-90-SL-WY-HA,,300,State plant by mich hatchery
18806,,MIDNR,SU,MI,MS4,1632,Old M-28,Old M-28,,,1992,5,28,t,BNT,PLY,1991,y,,,,,,,,176,768,0,P-BNT(PR)-D-90-SA-WY-TH,,12600,State plant by mich hatchery
18829,,PAFBC,ER,PA,PENN,619,Elk,Elk Creek,,,1992,5,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,425,,1,,,10,
18830,,PAFBC,ER,PA,PENN,619,Elk,Elk Creek,,,1992,5,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,250,,1,,,5490,
18837,,PAFBC,ER,PA,PENN,522,Seven Mile,Seven Mile Creek,,,1992,5,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,362,,1,,,200,Stocked by NGO
18838,,PAFBC,ER,PA,PENN,522,Seven Mile,Seven Mile Creek,,,1992,5,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,368,,1,,,200,Stocked by NGO
18840,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,t,BNT,UNKN,1991,y,,,,18,Unknown,,,162,,1,,,5000,Stocked by NGO
18842,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,t,BNT,UNKN,1991,y,,,,18,Unknown,,,200,,1,,,9000,Stocked by NGO
18843,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,t,BNT,UNKN,1991,y,,,,18,Unknown,,,225,,1,,,9000,Stocked by NGO
18846,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,t,BNT,UNKN,1991,y,,,,18,Unknown,,,175,,1,,,15000,Stocked by NGO
18848,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,t,BNT,UNKN,1991,y,,,,18,Unknown,,,200,,1,,,20000,Stocked by NGO
18851,,PAFBC,ER,PA,NY,523,Twenty Mile,Twentymile Creek,,,1992,5,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,425,,1,,,5,
18852,,PAFBC,ER,PA,NY,523,Twenty Mile,Twentymile Creek,,,1992,5,,t,BNT,UNKN,9999,a,,,,18,Unknown,,,250,,1,,,1445,
18867,,OMNR,ON,ON,OO1,605,Ashbridges,Ashbridges Bay,,,1992,5,,u,BNT,GAN,1991,y,17,RV,,,,,,,,99,,,6084,
18868,,OMNR,ON,ON,OO1,605,Ashbridges,Ashbridges Bay,,,1992,5,,u,BNT,GAN,1991,y,16,RV,,,,,,,,99,,,3592,
18869,,OMNR,ON,ON,OO1,604,Bluffers,Bluffers Park,,,1992,5,,u,BNT,GAN,1991,y,17,RV,,,,,,,,99,,,6104,
18870,,OMNR,ON,ON,OO1,604,Bluffers,Bluffers Park,,,1992,5,,u,BNT,GAN,1991,y,16,RV,,,,,,,,99,,,3536,
18871,,OMNR,ON,ON,OO2,411,Gan,Gan River,,,1992,5,,u,BNT,GAN,1991,y,16,RV,,,,,,,,99,,,3453,
18872,,OMNR,ON,ON,OO2,411,Gan,Gan River,,,1992,5,,u,BNT,GAN,1991,y,17,RV,,,,,,,,99,,,5964,
18873,,OMNR,ON,ON,OO1,604,Humber,Humber River,,,1992,5,,u,BNT,GAN,1991,y,16,RV,,,,,,,,99,,,3541,
18874,,OMNR,ON,ON,OO1,604,Humber,Humber River,,,1992,5,,u,BNT,GAN,1991,y,17,RV,,,,,,,,99,,,6151,
18875,,OMNR,ON,ON,OO4,220,Millhaven,Millhaven Wharf,,,1992,5,,u,BNT,GAN,1991,y,16,RV,,,,,,,,99,,,23422,
18876,,OMNR,ON,ON,OO4,220,Millhaven,Millhaven Wharf,,,1992,5,,u,BNT,GAN,1991,y,17,RV,,,,,,,,99,,,14606,
18877,,OMNR,ON,ON,OO2,507,Oshawa,Oshawa Harbour,,,1992,5,,u,BNT,GAN,1991,y,16,RV,,,,,,,,99,,,3474,
18878,,OMNR,ON,ON,OO2,507,Oshawa,Oshawa Harbour,,,1992,5,,u,BNT,GAN,1991,y,17,RV,,,,,,,,99,,,5967,
18879,,OMNR,ON,ON,OO2,506,Rouge,Rouge River,,,1992,5,,u,BNT,GAN,1991,y,16,RV,,,,,,,,99,,,3544,
18880,,OMNR,ON,ON,OO2,506,Rouge,Rouge River,,,1992,5,,u,BNT,GAN,1991,y,19,RV,,,,,,,,99,,,6110,
18884,,PAFBC,ER,PA,PENN,619,,Elk Creek,,,1992,5,,u,BNT,DOM,1990,a,24,,,,,,,425,12,1,,,10,
18885,,PAFBC,ER,PA,PENN,619,,Elk Creek,,,1992,5,,u,BNT,DOM,1991,a,16,,,,,,,250,920,1,,,5490,
18886,,PAFBC,ER,PA,NY,523,Twenty Mile,Twenty Mile Creek,,,1992,5,,u,BNT,DOM,1990,a,24,,,,,,,425,5,1,,,5,
18887,,PAFBC,ER,PA,NY,523,Twenty Mile,Twenty Mile Creek,,,1992,5,,u,BNT,DOM,1991,a,16,,,,,,,250,246,1,,,1445,
18888,,PAFBC,ER,PA,PENN,522,Seven Mile,Seven Mile Creek,,,1992,5,,u,BNT,DOM,9999,a,,,,,,,,362,103,1,,,200,Stocked by NGO
18889,,PAFBC,ER,PA,PENN,522,Seven Mile,Seven Mile Creek,,,1992,5,,u,BNT,DOM,9999,a,,,,,,,,368,103,1,,,200,Stocked by NGO
18890,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,u,BNT,UNKN,1991,y,,,,,,,,162,760,1,,,5000,Stocked by NGO
18891,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,u,BNT,UNKN,1991,y,,,,,,,,200,1368,1,,,9000,Stocked by NGO
18892,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,u,BNT,UNKN,1991,y,,,,,,,,225,1368,1,,,9000,Stocked by NGO
18893,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,u,BNT,UNKN,1991,y,,,,,,,,175,663,1,,,15000,Stocked by NGO
18894,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,u,BNT,UNKN,1991,y,,,,,,,,175,663,1,,,15000,Stocked by NGO
18895,,PAFBC,ER,PA,PENN,620,,Trout Run,,,1992,5,,u,BNT,UNKN,1991,y,,,,,,,,200,3189,1,,,20000,Stocked by NGO
18921,,MIDNR,SU,MI,MS2,1318,Firesteel,Firesteel River,,,1992,6,1,t,BNT,PLY,1991,y,,,,,,,,176,317,0,P-BNT(PR)-D-90-SA-WY-TH,,5200,State plant by mich hatchery
18922,,MIDNR,SU,MI,MS4,1632,Old M-28,Old M-28,,,1992,6,1,t,BNT,PLY,1991,y,,,,,,,,176,273,0,P-BNT(PR)-D-90-SA-WY-TH,,4483,State plant by mich hatchery
18960,,WIDNR,MI,WI,WM,1502,Sheboygan,Sheboygan,,,1992,6,4,u,BNT,DOM,1991,y,,,,,,,,,580,0,,,4800,
18992,,MIDNR,HU,MI,MH2,809,Thunder Bay,Thunder Bay,,,1992,6,9,b,BNT,SEE,1991,y,,RV,,,,,,180,3603,0,P-BNT(SE)-D-90-WL-OD,,54917,State plant by mich hatchery
18993,,MIDNR,HU,MI,MH2,809,Thunder Bay,Thunder Bay,,,1992,6,9,b,BNT,WR,1991,y,,LV,,,,,,181,3644,0,P-BNT(WR)-D-90-OD,,55051,State plant by mich hatchery
19193,,WIDNR,MI,WI,WM,905,,Sturgeon Bay Cgs,,,1992,8,7,u,BNT,DOM,1992,f,,,,,,,,,662,0,,,15768,
19194,,WIDNR,MI,WI,WM,1303,Two Rivers,Two Rivers Cgs,,,1992,8,7,u,BNT,DOM,1992,f,,,,,,,,,680,0,,,14850,
19195,,WIDNR,MI,WI,WM,1303,Two Rivers,Two Rivers Cgs,,,1992,8,12,u,BNT,DOM,1992,f,,,,,,,,,680,0,,,20400,
19202,,WIDNR,MI,WI,WM,607,,Washington Island,,,1992,9,2,u,BNT,DOM,1992,f,,,,,,,,,641,0,,,15000,
19203,,WIDNR,MI,WI,WM,607,,Rowleys Bay,,,1992,9,3,u,BNT,DOM,1992,f,,,,,,,,,509,0,,,10000,
19204,,WIDNR,MI,WI,WM,706,Baileys,Bailey'S Harbor,,,1992,9,4,u,BNT,DOM,1992,f,,,,,,,,,439,0,,,8633,
19205,,WIDNR,MI,WI,WM,1104,,Kewaunee,,,1992,9,10,u,BNT,DOM,1992,f,,,,,,,,,895,0,,,38500,
19208,,WIDNR,MI,WI,WM,1502,Sheboygan,Sheboygan Harbor,,,1992,9,14,u,BNT,DOM,1992,f,,,,,,,,,1360,0,,,26400,
19217,,WIDNR,MI,WI,WM,1701,,Port Washington,,,1992,9,16,u,BNT,DOM,1992,f,,,,,,,,,680,0,,,14250,
19220,,WIDNR,MI,WI,WM,1701,,Port Washington,,,1992,9,17,u,BNT,DOM,1992,f,,,,,,,,,1270,0,,,25079,
19222,,WIDNR,MI,WI,WM,1303,,Manitowoc,,,1992,9,18,u,BNT,DOM,1992,f,,,,,,,,,928,0,,,25063,
19223,,MIDNR,HU,MI,MH1,104,Ashmun,Ashmun Bay,,,1992,9,21,t,BNT,WR,1992,ff,,,,,,,,108,426,0,P-BNT(WR)-D-91-OD-TH,,30000,State plant by mich hatchery
19225,,WIDNR,MI,WI,WM,2002,,Oak Creek,,,1992,9,21,u,BNT,DOM,1992,f,,,,,,,,,680,0,,,12670,
19226,,WIDNR,MI,WI,WM,803,,Peshtigo River,,,1992,9,21,u,BNT,DOM,1992,f,,,,,,,,,778,0,,,16000,
